Country,OP CCI,CCI Short Title,OP ver,OP Status,Priority Code ,Thematic Objective Code,Thematic Objective Description,OP MP Title,MP CCI,MP ver,MP CCI Title (English),MP Status,MP Status Code,MP Article,Eligible Amount,EU Financing,ERDF Amount,CF Amount,is_submitted,thematic_objective_short_name
PL,2014PL16RFOP003,Development of Eastern Poland - ERDF,2,Adopted by MS,3,7,Promoting sustainable transport and removing bottlenecks ...,"Prace na liniach kolejowych nr 68, 585 na odcinku Lublin - Stalowa Wola Rozwadów wraz z elektryfikacją",2017PL16RFMP002,1,"Works on railway lines 68, 565 on the section Lublin - Stalowa Wola Rozwadów together with electrification",Approved,APT,102(1),116798997.44,99279147.82,99279147.82,0,submitted,Network Infrastructures in Transport and Energy
PT,2014PT16CFOP001,Sustainability and Resource Use Efficiency - CF,3,Returned for modification by EC,1,4,Supporting the shift towards a low-carbon economy in all ...,EEM – Central Hidroeletrica da Calheta (RAM),2017PT16RFMP001,1,"Investment project to increase the capacity of an existing establishment, introducing changes at the level of the productive process and entailing innovation at the international level",Returned by EC for modification,RME,102(2),,,,,submitted,Low-Carbon Economy
PT,2014PT16M3OP001,Competitiveness and Internationalisation  - ERDF/ESF/CF,2,Adopted by EC,I,1,"Strengthening research, technological development and ...","Embraer Portugal Estruturas Metálicas, S.A.",2016PT16RFMP001,1.1,Development and implementation of advanced industrial solutions for the production of big size components and complex metal structures for new airplanes for commercial transport,Approved,ADO,102(2),63605000,23533850,23533850,0,submitted,Research & Innovation
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,"1.1. Fazarea Autostrăzii Lugoj-Deva (Lot 2,3,4) ",2017RO16CFMP012,1,"Construction of Lugoj – Deva Motorway lot2, lot3 and lot4 (section Dumbrava – Deva) - phase 2",Approved,APT,103,448085016.28,336063762.21,0,336063762.21,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,"1.1. Fazarea Autostrăzii Sebes-Turda (Lot 1,2,3,4)",2017RO16RFMP004,1,Construction of Sebes -Turda motorway – phase II,Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.2. Fazarea proiectului Reabilitare linie de cale ferată Brașov-Simeria - tronson Coșlariu-Simeria,2017RO16CFMP014,1,"Rehabilitation of the railway line Brașov - Simeria, component of the IV Pan-European Corridor, for the trains circulation with a maximum speed of 160 km/h, section Coșlariu –Simeria –PHASE II",Approved,APT,103,272556997,198223890,0,198223890,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.2. Fazarea proiectului Reabilitare linie de cale ferata Brasov-Simeria - tronson Sighișoara-Coșlariu ,2017RO16CFMP015,1,"Rehabilitation of the railway line Brașov - Simeria, component of the IV Pan-European Corridor, for the trains circulation with a maximum speed of 160 km/h, Section Sighișoara – Coșlariu – PHASE II",Approved,APT,103,276472525,201465529,0,201465529,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.2. Reabilitare linie de cale ferată Radna-Gurasada-Simeria tronson 1 Simeria-km 614,2017RO16CFMP026,1,"Rehabilitation of the Railway Line HU Border - Brasov, Section: Km 614 – Gurasada – Simeria",Sent to Commission,SNT,102(2),,,,,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,"1.4. Fazarea Liniei de metrou Magistrala 5 – Secțiunea Râul Doamnei - Eroilor, inclusiv Valea Ialomiței",2017RO16CFMP017,1,METRO LINE 5 SECTION RÂUL DOAMNEI – EROILOR (PS OPERĂ) INCLUDING VALEA IALOMIŢEI – Phase 2,Approved,APT,103,335843610,251882708,0,251882708,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP1,7,Promoting sustainable transport and removing bottlenecks ...,1.4. Fazarea Magistralei 4 Racordul 2 Secțiunea Parc Bazilescu- Străulești,2017RO16CFMP016,1,METRO LINE 4. EXTENSION 2. SECTION PARC BAZILESCU (PS ZAREA) – STRAULESTI – Phase 2,Approved,APT,103,45606540,34204905,0,34204905,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP2,7,Promoting sustainable transport and removing bottlenecks ...,2.2. Fazare Reabilitare DN 76 Deva - Oradea,2017RO16RFMP002,1,Rehabilitation of National Road DN76 (E79) Deva – Oradea – PHASE II ,Approved,APT,103,101640496.86,76230372.66,76230372.66,0,submitted,Network Infrastructures in Transport and Energy
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1. Fazarea proiectului Extinderea și reabilitarea infrastructurii  de apă și apă uzată în judeţul Covasna,2017RO16CFMP011,1,Phased project for extension and modification of water and wastewater systems in Covasna County,Approved,APT,103,4489591.75,3479186.68,0,3479186.68,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1 Fazarea proiectului Extinderea și reabilitarea infrastructurii de apă și apă uzată în județul Suceava,2017RO16CFMP021,1,Rehabilitation and modernisation of water and sewerage systems in Suceava County – Phase II,Approved,APT,103,6568691,5024490,0,5024490,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1 Fazarea Proiectului Extinderea și reabilitarea sistemelor de apă și apă uzată în județul Gorj,2017RO16CFMP019,1,Rehabilitation and Extension of Water supply and Sewerage Systems in Gorj County – Phase II,Approved,APT,103,8344056,7092448,0,7092448,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1. Fazarea proiectului Modernizarea infrastructurii de apă și apă uzată în judeţul Caraș Severin,2016RO16CFMP007,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Caras Severin County,Sent to Commission,SNT,103,,,,,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1. Fazarea proiectului Reabilitarea și extinderea sistemelor de apă și canalizare în judeţul Brașov,2017RO16CFMP006,1,Phased project for rehabilitation and extension of water and sewerage systems in Brasov County,Approved,APT,103,22850579,17465155,0,17465155,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1 Fazarea proiectului Reabilitarea și modernizarea sistemelor de alimentare cu apă și canalizare în județul Ilfov,2017RO16CFMP020,1,Extension and modernisation of the water and wastewater infrastructure in Ilfov County – Phase II,Approved,APT,103,3727782.42,2874884.45,0,2874884.45,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2.1 Fazarea proiectului Reabilitarea și Modernizarea sistemului de alimentare cu apă și de canalizare în regiunea Constanța - Ialomița,2017RO16CFMP022,1,Rehabilitation and modernisation of water supply and sewerage system in Constanta and Ialomita region – Phase II,Approved,APT,103,3415168.39,2568189.56,0,2568189.56,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Extinderea și modernizarea sistemului de apă și canalizare în județul Vrancea Etapa II,2017RO16CFMP024,1,Rehabilitation and modernization of water and wastewater systems in Vrancea County – Phase II,Approved,APT,102(1),207023453,175969935,0,175969935,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,"3.2. Finalizarea staţiei de epurare Glina, reabilitarea principalelor colectoare de canalizare şi a canalului colector Dâmboviţa (Caseta) în Municipiul Bucureşti – Etapa II",2016RO16CFMP001,1.1,"Finalisation of Glina WWTP, rehabilitation of the main sewer collectors and of Dambovita sewer collector canal (CASETA), Bucharest Municipality-phase II",Approved,APT,103,325337174,196459342,0,196459342,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Modernizarea infrastructurii de apă şi apă uzată în judeţul Hunedoara (Valea Jiului) 2014 - 2020,2017RO16CFMP018,1,Modernisation of Water and Wastewater Infrastructure in the Hunedoara County (Jiu Valley) – 2014-2020,Approved,APT,102(1),71429873,60715392,0,60715392,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţele Sibiu şi Brasov,2017RO16CFMP009,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Sibiu and Brasov Counties,Approved,APT,103,3653804.86,2795781.97,0,2795781.97,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Arad,2017RO16CFMP004,1,Phased project for extension and modernisation of water and wastewater infrastructure in Arad County,Approved,APT,103,35881330,27443118,0,27443118,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Argeş,2016RO16CFMP004,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Arges County,Approved,APT,103,24282973.47,18160898.33,0,18160898.33,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Bacău,2017RO16CFMP002,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Bacau County,Approved,APT,103,20345526,15763955,0,15763955,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Bihor ,2017RO16CFMP001,1,Phased project for extension and modernisation of water and wastewater infrastructure in Bihor County,Approved,APT,103,20259026,15458548,0,15458548,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Bistriţa Năsăud,2017RO16CFMP007,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Bistrita-Nasaud County,Approved,APT,103,11201564,8621564,0,8621564,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Botoşani,2016RO16CFMP002,1.1,Phased project for the extension and rehabilitation of water and waste water in Botosani county,Approved,APT,103,59634069,47039354,0,47039354,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Buzău,2017RO16CFMP002,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Bacau County,Approved,APT,103,20345526,15763955,0,15763955,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Dâmboviţa,2016RO16CFMP008,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Dambovita County,Approved,APT,103,8130124,6302610,0,6302610,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Hunedoara (DEVA),2016RO16CFMP005,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Hunedoara-Deva County,Approved,APT,103,14536524.72,11591207,0,11591207,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Maramureş,2016RO16CFMP010,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Maramures County,Approved,APT,103,27252298,21068070,0,21068070,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Mehendinţi,2016RO16CFMP006,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Mehedinti County,Approved,APT,103,49839426,39063395,0,39063395,submitted,Environment Protection & Resource Efficiency
RO,2014RO16M1OP001,Large Infrastructure Programme - ERDF/CF,2,Returned for modification by EC,AP3,6,Preserving and protecting the environment and promoting ...,3.2. Proiectul regional de dezvoltare a infrastructurii de apă şi apă uzată în judeţul Mureş,2017RO16CFMP008,1,Phased project for extension and rehabilitation of water and wastewater infrastructure in Mures county,Approved,APT,103,21556603,16432168,0,16432168,submitted,Environment Protection & Resource Efficiency
